Município1;Código Município IBGE;População estimada (2020);UF1;Data;Média de Índice De Isolamento
ARAÇATUBA;3502804;198129;SP;sábado, 20/06;41%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 19/06;37%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 18/06;39%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 17/06;40%
ARAÇATUBA;3502804;198129;SP;terça-feira, 16/06;40%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 15/06;41%
ARAÇATUBA;3502804;198129;SP;domingo, 14/06;45%
ARAÇATUBA;3502804;198129;SP;sábado, 13/06;39%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 12/06;38%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 11/06;43%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 10/06;38%
ARAÇATUBA;3502804;198129;SP;terça-feira, 09/06;38%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 08/06;40%
ARAÇATUBA;3502804;198129;SP;domingo, 07/06;47%
ARAÇATUBA;3502804;198129;SP;sábado, 06/06;45%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 05/06;38%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 04/06;39%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 03/06;39%
ARAÇATUBA;3502804;198129;SP;terça-feira, 02/06;41%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 01/06;38%
ARAÇATUBA;3502804;198129;SP;domingo, 31/05;45%
ARAÇATUBA;3502804;198129;SP;sábado, 30/05;43%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 29/05;39%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 28/05;39%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 27/05;39%
ARAÇATUBA;3502804;198129;SP;terça-feira, 26/05;37%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 25/05;46%
ARAÇATUBA;3502804;198129;SP;domingo, 24/05;45%
ARAÇATUBA;3502804;198129;SP;sábado, 23/05;43%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 22/05;39%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 21/05;40%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 20/05;40%
ARAÇATUBA;3502804;198129;SP;terça-feira, 19/05;40%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 18/05;42%
ARAÇATUBA;3502804;198129;SP;domingo, 17/05;46%
ARAÇATUBA;3502804;198129;SP;sábado, 16/05;41%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 15/05;39%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 14/05;39%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 13/05;38%
ARAÇATUBA;3502804;198129;SP;terça-feira, 12/05;39%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 11/05;39%
ARAÇATUBA;3502804;198129;SP;domingo, 10/05;45%
ARAÇATUBA;3502804;198129;SP;sábado, 09/05;42%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 08/05;37%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 07/05;39%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 06/05;38%
ARAÇATUBA;3502804;198129;SP;terça-feira, 05/05;39%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 04/05;40%
ARAÇATUBA;3502804;198129;SP;domingo, 03/05;51%
ARAÇATUBA;3502804;198129;SP;sábado, 02/05;44%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 01/05;51%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 30/04;39%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 29/04;40%
ARAÇATUBA;3502804;198129;SP;terça-feira, 28/04;40%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 27/04;41%
ARAÇATUBA;3502804;198129;SP;domingo, 26/04;52%
ARAÇATUBA;3502804;198129;SP;sábado, 25/04;45%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 24/04;40%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 23/04;40%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 22/04;41%
ARAÇATUBA;3502804;198129;SP;terça-feira, 21/04;52%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 20/04;42%
ARAÇATUBA;3502804;198129;SP;domingo, 19/04;53%
ARAÇATUBA;3502804;198129;SP;sábado, 18/04;46%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 17/04;41%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 16/04;42%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 15/04;43%
ARAÇATUBA;3502804;198129;SP;terça-feira, 14/04;44%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 13/04;43%
ARAÇATUBA;3502804;198129;SP;domingo, 12/04;52%
ARAÇATUBA;3502804;198129;SP;sábado, 11/04;47%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 10/04;52%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 09/04;40%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 08/04;43%
ARAÇATUBA;3502804;198129;SP;terça-feira, 07/04;44%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 06/04;45%
ARAÇATUBA;3502804;198129;SP;domingo, 05/04;52%
ARAÇATUBA;3502804;198129;SP;sábado, 04/04;51%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 03/04;47%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 02/04;48%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 01/04;48%
ARAÇATUBA;3502804;198129;SP;terça-feira, 31/03;48%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 30/03;48%
ARAÇATUBA;3502804;198129;SP;domingo, 29/03;52%
ARAÇATUBA;3502804;198129;SP;sábado, 28/03;48%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 27/03;45%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 26/03;48%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 25/03;48%
ARAÇATUBA;3502804;198129;SP;terça-feira, 24/03;49%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 23/03;47%
ARAÇATUBA;3502804;198129;SP;domingo, 22/03;51%
ARAÇATUBA;3502804;198129;SP;sábado, 21/03;51%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 20/03;39%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 19/03;38%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 18/03;37%
ARAÇATUBA;3502804;198129;SP;terça-feira, 17/03;36%
ARAÇATUBA;3502804;198129;SP;sexta-feira, 13/03;31%
ARAÇATUBA;3502804;198129;SP;quinta-feira, 12/03;29%
ARAÇATUBA;3502804;198129;SP;terça-feira, 10/03;30%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 09/03;30%
ARAÇATUBA;3502804;198129;SP;domingo, 08/03;33%
ARAÇATUBA;3502804;198129;SP;sábado, 07/03;31%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 04/03;30%
ARAÇATUBA;3502804;198129;SP;terça-feira, 03/03;31%
ARAÇATUBA;3502804;198129;SP;segunda-feira, 02/03;31%
ARAÇATUBA;3502804;198129;SP;domingo, 01/03;33%
ARAÇATUBA;3502804;198129;SP;quarta-feira, 26/02;32%
ARARAQUARA;3503208;238339;SP;segunda-feira, 19/07;37%
ARARAQUARA;3503208;238339;SP;domingo, 18/07;44%
ARARAQUARA;3503208;238339;SP;sábado, 17/07;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 16/07;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 15/07;37%
ARARAQUARA;3503208;238339;SP;quarta-feira, 14/07;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 13/07;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 12/07;34%
ARARAQUARA;3503208;238339;SP;domingo, 11/07;43%
ARARAQUARA;3503208;238339;SP;sábado, 10/07;37%
ARARAQUARA;3503208;238339;SP;sexta-feira, 09/07;37%
ARARAQUARA;3503208;238339;SP;quinta-feira, 08/07;34%
ARARAQUARA;3503208;238339;SP;quarta-feira, 07/07;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 06/07;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 05/07;36%
ARARAQUARA;3503208;238339;SP;domingo, 04/07;45%
ARARAQUARA;3503208;238339;SP;sábado, 03/07;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 02/07;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 01/07;38%
ARARAQUARA;3503208;238339;SP;quarta-feira, 30/06;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 29/06;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 28/06;35%
ARARAQUARA;3503208;238339;SP;domingo, 27/06;48%
ARARAQUARA;3503208;238339;SP;sábado, 26/06;43%
ARARAQUARA;3503208;238339;SP;sexta-feira, 25/06;40%
ARARAQUARA;3503208;238339;SP;quinta-feira, 24/06;41%
ARARAQUARA;3503208;238339;SP;quarta-feira, 23/06;40%
ARARAQUARA;3503208;238339;SP;terça-feira, 22/06;42%
ARARAQUARA;3503208;238339;SP;segunda-feira, 21/06;43%
ARARAQUARA;3503208;238339;SP;domingo, 20/06;45%
ARARAQUARA;3503208;238339;SP;sábado, 19/06;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 18/06;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 17/06;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 16/06;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 15/06;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 14/06;35%
ARARAQUARA;3503208;238339;SP;domingo, 13/06;45%
ARARAQUARA;3503208;238339;SP;sábado, 12/06;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 11/06;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 10/06;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 09/06;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 08/06;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 07/06;35%
ARARAQUARA;3503208;238339;SP;domingo, 06/06;44%
ARARAQUARA;3503208;238339;SP;sábado, 05/06;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 04/06;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 03/06;41%
ARARAQUARA;3503208;238339;SP;quarta-feira, 02/06;37%
ARARAQUARA;3503208;238339;SP;terça-feira, 01/06;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 31/05;37%
ARARAQUARA;3503208;238339;SP;domingo, 30/05;46%
ARARAQUARA;3503208;238339;SP;sábado, 29/05;39%
ARARAQUARA;3503208;238339;SP;sexta-feira, 28/05;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 27/05;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 26/05;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 25/05;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 24/05;37%
ARARAQUARA;3503208;238339;SP;domingo, 23/05;47%
ARARAQUARA;3503208;238339;SP;sábado, 22/05;40%
ARARAQUARA;3503208;238339;SP;sexta-feira, 21/05;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 20/05;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 19/05;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 18/05;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 17/05;36%
ARARAQUARA;3503208;238339;SP;domingo, 16/05;45%
ARARAQUARA;3503208;238339;SP;sábado, 15/05;39%
ARARAQUARA;3503208;238339;SP;sexta-feira, 14/05;34%
ARARAQUARA;3503208;238339;SP;quinta-feira, 13/05;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 12/05;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 11/05;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 10/05;36%
ARARAQUARA;3503208;238339;SP;domingo, 09/05;44%
ARARAQUARA;3503208;238339;SP;sábado, 08/05;37%
ARARAQUARA;3503208;238339;SP;sexta-feira, 07/05;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 06/05;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 05/05;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 04/05;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 03/05;36%
ARARAQUARA;3503208;238339;SP;domingo, 02/05;45%
ARARAQUARA;3503208;238339;SP;sábado, 01/05;40%
ARARAQUARA;3503208;238339;SP;sexta-feira, 30/04;37%
ARARAQUARA;3503208;238339;SP;quinta-feira, 29/04;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 28/04;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 27/04;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 26/04;38%
ARARAQUARA;3503208;238339;SP;domingo, 25/04;46%
ARARAQUARA;3503208;238339;SP;sábado, 24/04;39%
ARARAQUARA;3503208;238339;SP;sexta-feira, 23/04;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 22/04;37%
ARARAQUARA;3503208;238339;SP;quarta-feira, 21/04;44%
ARARAQUARA;3503208;238339;SP;terça-feira, 20/04;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 19/04;37%
ARARAQUARA;3503208;238339;SP;domingo, 18/04;47%
ARARAQUARA;3503208;238339;SP;sábado, 17/04;40%
ARARAQUARA;3503208;238339;SP;sexta-feira, 16/04;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 15/04;37%
ARARAQUARA;3503208;238339;SP;quarta-feira, 14/04;37%
ARARAQUARA;3503208;238339;SP;terça-feira, 13/04;39%
ARARAQUARA;3503208;238339;SP;segunda-feira, 12/04;37%
ARARAQUARA;3503208;238339;SP;domingo, 11/04;46%
ARARAQUARA;3503208;238339;SP;sábado, 10/04;40%
ARARAQUARA;3503208;238339;SP;sexta-feira, 09/04;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 08/04;37%
ARARAQUARA;3503208;238339;SP;quarta-feira, 07/04;38%
ARARAQUARA;3503208;238339;SP;terça-feira, 06/04;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 05/04;37%
ARARAQUARA;3503208;238339;SP;domingo, 04/04;46%
ARARAQUARA;3503208;238339;SP;sábado, 03/04;43%
ARARAQUARA;3503208;238339;SP;sexta-feira, 02/04;44%
ARARAQUARA;3503208;238339;SP;quinta-feira, 01/04;42%
ARARAQUARA;3503208;238339;SP;quarta-feira, 31/03;41%
ARARAQUARA;3503208;238339;SP;terça-feira, 30/03;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 29/03;38%
ARARAQUARA;3503208;238339;SP;domingo, 28/03;47%
ARARAQUARA;3503208;238339;SP;sábado, 27/03;39%
ARARAQUARA;3503208;238339;SP;sexta-feira, 26/03;38%
ARARAQUARA;3503208;238339;SP;quinta-feira, 25/03;38%
ARARAQUARA;3503208;238339;SP;quarta-feira, 24/03;37%
ARARAQUARA;3503208;238339;SP;terça-feira, 23/03;39%
ARARAQUARA;3503208;238339;SP;segunda-feira, 22/03;38%
ARARAQUARA;3503208;238339;SP;domingo, 21/03;47%
ARARAQUARA;3503208;238339;SP;sábado, 20/03;42%
ARARAQUARA;3503208;238339;SP;sexta-feira, 19/03;38%
ARARAQUARA;3503208;238339;SP;quinta-feira, 18/03;40%
ARARAQUARA;3503208;238339;SP;quarta-feira, 17/03;39%
ARARAQUARA;3503208;238339;SP;terça-feira, 16/03;40%
ARARAQUARA;3503208;238339;SP;segunda-feira, 15/03;38%
ARARAQUARA;3503208;238339;SP;domingo, 14/03;48%
ARARAQUARA;3503208;238339;SP;sábado, 13/03;42%
ARARAQUARA;3503208;238339;SP;sexta-feira, 12/03;39%
ARARAQUARA;3503208;238339;SP;quinta-feira, 11/03;38%
ARARAQUARA;3503208;238339;SP;quarta-feira, 10/03;39%
ARARAQUARA;3503208;238339;SP;terça-feira, 09/03;41%
ARARAQUARA;3503208;238339;SP;segunda-feira, 08/03;39%
ARARAQUARA;3503208;238339;SP;domingo, 07/03;50%
ARARAQUARA;3503208;238339;SP;sábado, 06/03;44%
ARARAQUARA;3503208;238339;SP;sexta-feira, 05/03;38%
ARARAQUARA;3503208;238339;SP;quinta-feira, 04/03;39%
ARARAQUARA;3503208;238339;SP;quarta-feira, 03/03;40%
ARARAQUARA;3503208;238339;SP;terça-feira, 02/03;42%
ARARAQUARA;3503208;238339;SP;segunda-feira, 01/03;41%
ARARAQUARA;3503208;238339;SP;domingo, 28/02;51%
ARARAQUARA;3503208;238339;SP;sábado, 27/02;45%
ARARAQUARA;3503208;238339;SP;sexta-feira, 26/02;45%
ARARAQUARA;3503208;238339;SP;quinta-feira, 25/02;46%
ARARAQUARA;3503208;238339;SP;quarta-feira, 24/02;54%
ARARAQUARA;3503208;238339;SP;terça-feira, 23/02;49%
ARARAQUARA;3503208;238339;SP;segunda-feira, 22/02;49%
ARARAQUARA;3503208;238339;SP;domingo, 21/02;51%
ARARAQUARA;3503208;238339;SP;sábado, 20/02;42%
ARARAQUARA;3503208;238339;SP;sexta-feira, 19/02;40%
ARARAQUARA;3503208;238339;SP;quinta-feira, 18/02;42%
ARARAQUARA;3503208;238339;SP;quarta-feira, 17/02;41%
ARARAQUARA;3503208;238339;SP;terça-feira, 16/02;43%
ARARAQUARA;3503208;238339;SP;segunda-feira, 15/02;45%
ARARAQUARA;3503208;238339;SP;domingo, 14/02;46%
ARARAQUARA;3503208;238339;SP;sábado, 13/02;40%
ARARAQUARA;3503208;238339;SP;sexta-feira, 12/02;37%
ARARAQUARA;3503208;238339;SP;quinta-feira, 11/02;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 10/02;37%
ARARAQUARA;3503208;238339;SP;terça-feira, 09/02;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 08/02;37%
ARARAQUARA;3503208;238339;SP;domingo, 07/02;44%
ARARAQUARA;3503208;238339;SP;sábado, 06/02;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 05/02;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 04/02;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 03/02;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 02/02;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 01/02;36%
ARARAQUARA;3503208;238339;SP;domingo, 31/01;44%
ARARAQUARA;3503208;238339;SP;sábado, 30/01;40%
ARARAQUARA;3503208;238339;SP;sexta-feira, 29/01;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 28/01;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 27/01;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 26/01;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 25/01;36%
ARARAQUARA;3503208;238339;SP;domingo, 24/01;43%
ARARAQUARA;3503208;238339;SP;sábado, 23/01;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 22/01;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 21/01;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 20/01;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 19/01;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 18/01;36%
ARARAQUARA;3503208;238339;SP;domingo, 17/01;43%
ARARAQUARA;3503208;238339;SP;sábado, 16/01;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 15/01;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 14/01;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 13/01;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 12/01;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 11/01;37%
ARARAQUARA;3503208;238339;SP;domingo, 10/01;42%
ARARAQUARA;3503208;238339;SP;sábado, 09/01;43%
ARARAQUARA;3503208;238339;SP;sexta-feira, 08/01;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 07/01;37%
ARARAQUARA;3503208;238339;SP;quarta-feira, 06/01;41%
ARARAQUARA;3503208;238339;SP;terça-feira, 05/01;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 04/01;36%
ARARAQUARA;3503208;238339;SP;domingo, 03/01;47%
ARARAQUARA;3503208;238339;SP;sábado, 02/01;44%
ARARAQUARA;3503208;238339;SP;sexta-feira, 01/01;44%
ARARAQUARA;3503208;238339;SP;quinta-feira, 31/12;40%
ARARAQUARA;3503208;238339;SP;quarta-feira, 30/12;37%
ARARAQUARA;3503208;238339;SP;terça-feira, 29/12;38%
ARARAQUARA;3503208;238339;SP;segunda-feira, 28/12;37%
ARARAQUARA;3503208;238339;SP;domingo, 27/12;44%
ARARAQUARA;3503208;238339;SP;sábado, 26/12;42%
ARARAQUARA;3503208;238339;SP;sexta-feira, 25/12;43%
ARARAQUARA;3503208;238339;SP;quinta-feira, 24/12;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 23/12;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 22/12;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 21/12;36%
ARARAQUARA;3503208;238339;SP;domingo, 20/12;41%
ARARAQUARA;3503208;238339;SP;sábado, 19/12;36%
ARARAQUARA;3503208;238339;SP;sexta-feira, 18/12;34%
ARARAQUARA;3503208;238339;SP;quinta-feira, 17/12;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 16/12;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 15/12;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 14/12;36%
ARARAQUARA;3503208;238339;SP;domingo, 13/12;41%
ARARAQUARA;3503208;238339;SP;sábado, 12/12;36%
ARARAQUARA;3503208;238339;SP;sexta-feira, 11/12;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 10/12;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 09/12;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 08/12;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 07/12;35%
ARARAQUARA;3503208;238339;SP;domingo, 06/12;40%
ARARAQUARA;3503208;238339;SP;sábado, 05/12;36%
ARARAQUARA;3503208;238339;SP;sexta-feira, 04/12;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 03/12;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 02/12;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 01/12;34%
ARARAQUARA;3503208;238339;SP;segunda-feira, 30/11;35%
ARARAQUARA;3503208;238339;SP;domingo, 29/11;41%
ARARAQUARA;3503208;238339;SP;sábado, 28/11;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 27/11;37%
ARARAQUARA;3503208;238339;SP;quinta-feira, 26/11;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 25/11;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 24/11;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 23/11;35%
ARARAQUARA;3503208;238339;SP;domingo, 22/11;40%
ARARAQUARA;3503208;238339;SP;sábado, 21/11;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 20/11;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 19/11;34%
ARARAQUARA;3503208;238339;SP;quarta-feira, 18/11;34%
ARARAQUARA;3503208;238339;SP;terça-feira, 17/11;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 16/11;35%
ARARAQUARA;3503208;238339;SP;domingo, 15/11;40%
ARARAQUARA;3503208;238339;SP;sábado, 14/11;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 13/11;34%
ARARAQUARA;3503208;238339;SP;quinta-feira, 12/11;34%
ARARAQUARA;3503208;238339;SP;quarta-feira, 11/11;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 10/11;34%
ARARAQUARA;3503208;238339;SP;segunda-feira, 09/11;34%
ARARAQUARA;3503208;238339;SP;domingo, 08/11;40%
ARARAQUARA;3503208;238339;SP;sábado, 07/11;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 06/11;34%
ARARAQUARA;3503208;238339;SP;quinta-feira, 05/11;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 04/11;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 03/11;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 02/11;42%
ARARAQUARA;3503208;238339;SP;domingo, 01/11;43%
ARARAQUARA;3503208;238339;SP;sábado, 31/10;39%
ARARAQUARA;3503208;238339;SP;sexta-feira, 30/10;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 29/10;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 28/10;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 27/10;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 26/10;36%
ARARAQUARA;3503208;238339;SP;domingo, 25/10;42%
ARARAQUARA;3503208;238339;SP;sábado, 24/10;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 23/10;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 22/10;35%
ARARAQUARA;3503208;238339;SP;quarta-feira, 21/10;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 20/10;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 19/10;36%
ARARAQUARA;3503208;238339;SP;domingo, 18/10;43%
ARARAQUARA;3503208;238339;SP;sábado, 17/10;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 16/10;37%
ARARAQUARA;3503208;238339;SP;quinta-feira, 15/10;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 14/10;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 13/10;35%
ARARAQUARA;3503208;238339;SP;segunda-feira, 12/10;44%
ARARAQUARA;3503208;238339;SP;domingo, 11/10;42%
ARARAQUARA;3503208;238339;SP;sábado, 10/10;36%
ARARAQUARA;3503208;238339;SP;sexta-feira, 09/10;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 08/10;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 07/10;35%
ARARAQUARA;3503208;238339;SP;terça-feira, 06/10;36%
ARARAQUARA;3503208;238339;SP;segunda-feira, 05/10;36%
ARARAQUARA;3503208;238339;SP;domingo, 04/10;43%
ARARAQUARA;3503208;238339;SP;sábado, 03/10;36%
ARARAQUARA;3503208;238339;SP;sexta-feira, 02/10;35%
ARARAQUARA;3503208;238339;SP;quinta-feira, 01/10;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 30/09;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 29/09;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 28/09;36%
ARARAQUARA;3503208;238339;SP;domingo, 27/09;42%
ARARAQUARA;3503208;238339;SP;sábado, 26/09;38%
ARARAQUARA;3503208;238339;SP;sexta-feira, 25/09;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 24/09;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 23/09;37%
ARARAQUARA;3503208;238339;SP;terça-feira, 22/09;38%
ARARAQUARA;3503208;238339;SP;segunda-feira, 21/09;36%
ARARAQUARA;3503208;238339;SP;domingo, 20/09;44%
ARARAQUARA;3503208;238339;SP;sábado, 19/09;37%
ARARAQUARA;3503208;238339;SP;sexta-feira, 18/09;36%
ARARAQUARA;3503208;238339;SP;quinta-feira, 17/09;36%
ARARAQUARA;3503208;238339;SP;quarta-feira, 16/09;36%
ARARAQUARA;3503208;238339;SP;terça-feira, 15/09;37%
ARARAQUARA;3503208;238339;SP;segunda-feira, 14/09;37%
ARARAQUARA;3503208;238339;SP;domingo, 13/09;42%
ARARAQUARA;3503208;238339;SP;sábado, 12/09;37%
ARARAQUARA;3503208;238339;SP;sexta-feira, 11/09;35%
